Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,aud1,aud2,correctResponse,ANSWER,foil
58,1765721189861,14/12/2025 14:06:29,1765721159673,-5,14/12/2025 09:05:59,250842,10,task-2sj4,,51392300,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 146.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,16,12,3,response,Zone1,response_keyboard,367,,2,1,1,,,,,,2,recog-trial,tabroc.mp3,tabric.mp3,2,tabric,tabroc
59,1765721190854,14/12/2025 14:06:30,1765721160666,-5,14/12/2025 09:06:00,250842,10,task-2sj4,,51392300,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 146.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,16,12,4,ITI,Zone1,timelimit_screen,1000.1600000000035,,,0,,,,,1,,2,recog-trial,tabroc.mp3,tabric.mp3,2,tabric,tabroc
60,1765721192440,14/12/2025 14:06:32,1765721162243,-5,14/12/2025 09:06:02,250842,10,task-2sj4,,51392300,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 146.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,12,13,1,opt1,Zone1,content_audio,1571,,,0,,,,,,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
61,1765721193940,14/12/2025 14:06:33,1765721163758,-5,14/12/2025 09:06:03,250842,10,task-2sj4,,51392300,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 146.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,12,13,2,opt2,Zone1,content_audio,1510,,,0,,,,,,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
62,1765721194899,14/12/2025 14:06:34,1765721164712,-5,14/12/2025 09:06:04,250842,10,task-2sj4,,51392300,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 146.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,12,13,3,response,Zone1,response_keyboard,951,,2,1,1,,,,,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
63,1765721195906,14/12/2025 14:06:35,1765721165709,-5,14/12/2025 09:06:05,250842,10,task-2sj4,,51392300,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 146.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,12,13,4,ITI,Zone1,timelimit_screen,1000.1600000000035,,,0,,,,,1,,2,recog-trial,pungos.mp3,pungus.mp3,2,pungus,pungos
64,1765721197441,14/12/2025 14:06:37,1765721167255,-5,14/12/2025 09:06:07,250842,10,task-2sj4,,51392300,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 146.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,8,14,1,opt1,Zone1,content_audio,1541,,,0,,,,,,,2,recog-trial,mowil.mp3,mowel.mp3,2,mowel,mowil
65,1765721198950,14/12/2025 14:06:38,1765721168767,-5,14/12/2025 09:06:08,250842,10,task-2sj4,,51392300,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 146.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,8,14,2,opt2,Zone1,content_audio,1509,,,0,,,,,,,2,recog-trial,mowil.mp3,mowel.mp3,2,mowel,mowil
66,1765721199274,14/12/2025 14:06:39,1765721169075,-5,14/12/2025 09:06:09,250842,10,task-2sj4,,51392300,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 146.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,8,14,3,response,Zone1,response_keyboard,307,,2,1,1,,,,,,2,recog-trial,mowil.mp3,mowel.mp3,2,mowel,mowil
67,1765721200257,14/12/2025 14:06:40,1765721170071,-5,14/12/2025 09:06:10,250842,10,task-2sj4,,51392300,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 146.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,8,14,4,ITI,Zone1,timelimit_screen,1000.1600000000035,,,0,,,,,1,,2,recog-trial,mowil.mp3,mowel.mp3,2,mowel,mowil
68,1765721201808,14/12/2025 14:06:41,1765721171613,-5,14/12/2025 09:06:11,250842,10,task-2sj4,,51392300,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 146.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,13,15,1,opt1,Zone1,content_audio,1540,,,0,,,,,,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
69,1765721203352,14/12/2025 14:06:43,1765721173155,-5,14/12/2025 09:06:13,250842,10,task-2sj4,,51392300,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 146.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,13,15,2,opt2,Zone1,content_audio,1540,,,0,,,,,,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
70,1765721203684,14/12/2025 14:06:43,1765721173504,-5,14/12/2025 09:06:13,250842,10,task-2sj4,,51392300,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 146.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,13,15,3,response,Zone1,response_keyboard,347,,1,1,1,,,,,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
71,1765721204699,14/12/2025 14:06:44,1765721174502,-5,14/12/2025 09:06:14,250842,10,task-2sj4,,51392300,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 146.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,13,15,4,ITI,Zone1,timelimit_screen,1000.1999999999971,,,0,,,,,1,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
72,1765721206665,14/12/2025 14:06:46,1765721176478,-5,14/12/2025 09:06:16,250842,10,task-2sj4,,51392300,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 146.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,20,1,1,Screen 1,advancementZone,continue_button,1975,,,0,,,,,,,,recog-Finish,,,,,
73,1765721206814,14/12/2025 14:06:46,1765721176496,-5,14/12/2025 09:06:16,250842,10,task-2sj4,,51392300,5cfc7489e289a80016b6e29f,14743093,,complete,,693ec363e28337b737f00921,computer,Desktop or Laptop,Windows 10,Firefox 146.0,2048x1152,1997x1027,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,,,END TASK,,,,,83937,,,,,,,,,,,,,,,,
1,1765674239496,14/12/2025 01:03:59,1765674239351,-5,13/12/2025 20:03:59,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,
2,1765674256394,14/12/2025 01:04:16,1765674256295,-5,13/12/2025 20:04:16,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,1,1,1,Screen 1,advancementZone,continue_button,16889,,,0,,,,,,,,recog-Instructions,,,,,
3,1765674257440,14/12/2025 01:04:17,1765674257342,-5,13/12/2025 20:04:17,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,3,1,1,Screen 1,Zone1,content_audio,1030.2999999988824,,,0,,,,,,,1,recog-practice,octopum.mp3,octopus.mp3,2,octopus,octopum
4,1765674258458,14/12/2025 01:04:18,1765674258363,-5,13/12/2025 20:04:18,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,3,1,2,Screen 2,Zone1,content_audio,1013.3000000007451,,,0,,,,,,,1,recog-practice,octopum.mp3,octopus.mp3,2,octopus,octopum
5,1765674259220,14/12/2025 01:04:19,1765674259137,-5,13/12/2025 20:04:19,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,3,1,3,Screen 3,Zone1,response_keyboard,763.2000000011176,,2,1,1,,,,,,1,recog-practice,octopum.mp3,octopus.mp3,2,octopus,octopum
6,1765674261213,14/12/2025 01:04:21,1765674261125,-5,13/12/2025 20:04:21,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,3,1,4,Screen 4,Zone1,timelimit_screen,1000.5999999999985,,,0,,,,,1,,1,recog-practice,octopum.mp3,octopus.mp3,2,octopus,octopum
7,1765674262147,14/12/2025 01:04:22,1765674262056,-5,13/12/2025 20:04:22,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,2,2,1,Screen 1,Zone1,content_audio,908.6999999992549,,,0,,,,,,,1,recog-practice,chocolate.mp3,chocolor.mp3,1,chocolate,chocolor
8,1765674263116,14/12/2025 01:04:23,1765674262914,-5,13/12/2025 20:04:22,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,2,2,2,Screen 2,Zone1,content_audio,850.5,,,0,,,,,,,1,recog-practice,chocolate.mp3,chocolor.mp3,1,chocolate,chocolor
9,1765674264571,14/12/2025 01:04:24,1765674264495,-5,13/12/2025 20:04:24,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,2,2,3,Screen 3,Zone1,response_keyboard,1571.0999999996275,,1,1,1,,,,,,1,recog-practice,chocolate.mp3,chocolor.mp3,1,chocolate,chocolor
10,1765674266575,14/12/2025 01:04:26,1765674266477,-5,13/12/2025 20:04:26,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,2,2,4,Screen 4,Zone1,timelimit_screen,1001.5,,,0,,,,,1,,1,recog-practice,chocolate.mp3,chocolor.mp3,1,chocolate,chocolor
11,1765674283850,14/12/2025 01:04:43,1765674283769,-5,13/12/2025 20:04:43,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,4,1,1,Screen 1,advancementZone,continue_button,17273.5,,,0,,,,,,,,recog-Remind,,,,,
12,1765674285481,14/12/2025 01:04:45,1765674285383,-5,13/12/2025 20:04:45,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,9,1,1,opt1,Zone1,content_audio,1592.7000000011176,,,0,,,,,,,2,recog-trial,nusty.mp3,nusto.mp3,1,nusty,nusto
13,1765674287058,14/12/2025 01:04:47,1765674286985,-5,13/12/2025 20:04:46,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,9,1,2,opt2,Zone1,content_audio,1595.6000000014901,,,0,,,,,,,2,recog-trial,nusty.mp3,nusto.mp3,1,nusty,nusto
14,1765674287697,14/12/2025 01:04:47,1765674287616,-5,13/12/2025 20:04:47,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,9,1,3,response,Zone1,response_keyboard,623.4000000003725,,1,1,1,,,,,,2,recog-trial,nusty.mp3,nusto.mp3,1,nusty,nusto
15,1765674288691,14/12/2025 01:04:48,1765674288605,-5,13/12/2025 20:04:48,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,9,1,4,ITI,Zone1,timelimit_screen,1000.3999999999942,,,0,,,,,1,,2,recog-trial,nusty.mp3,nusto.mp3,1,nusty,nusto
16,1765674290294,14/12/2025 01:04:50,1765674290216,-5,13/12/2025 20:04:50,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,5,2,1,opt1,Zone1,content_audio,1593.300000000745,,,0,,,,,,,2,recog-trial,ballow.mp3,ballew.mp3,1,ballow,ballew
17,1765674291907,14/12/2025 01:04:51,1765674291815,-5,13/12/2025 20:04:51,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,5,2,2,opt2,Zone1,content_audio,1591.3999999985099,,,0,,,,,,,2,recog-trial,ballow.mp3,ballew.mp3,1,ballow,ballew
18,1765674292315,14/12/2025 01:04:52,1765674292228,-5,13/12/2025 20:04:52,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,5,2,3,response,Zone1,response_keyboard,405.59999999962747,,1,1,1,,,,,,2,recog-trial,ballow.mp3,ballew.mp3,1,ballow,ballew
19,1765674293312,14/12/2025 01:04:53,1765674293225,-5,13/12/2025 20:04:53,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,5,2,4,ITI,Zone1,timelimit_screen,1001.5,,,0,,,,,1,,2,recog-trial,ballow.mp3,ballew.mp3,1,ballow,ballew
20,1765674294898,14/12/2025 01:04:54,1765674294810,-5,13/12/2025 20:04:54,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,17,3,1,opt1,Zone1,content_audio,1566.8999999985099,,,0,,,,,,,2,recog-trial,tesdar.mp3,tesdor.mp3,1,tesdar,tesdor
21,1765674296523,14/12/2025 01:04:56,1765674296436,-5,13/12/2025 20:04:56,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,17,3,2,opt2,Zone1,content_audio,1618.4000000003725,,,0,,,,,,,2,recog-trial,tesdar.mp3,tesdor.mp3,1,tesdar,tesdor
22,1765674296935,14/12/2025 01:04:56,1765674296852,-5,13/12/2025 20:04:56,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,17,3,3,response,Zone1,response_keyboard,408.2000000011176,,1,1,1,,,,,,2,recog-trial,tesdar.mp3,tesdor.mp3,1,tesdar,tesdor
23,1765674297924,14/12/2025 01:04:57,1765674297844,-5,13/12/2025 20:04:57,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,17,3,4,ITI,Zone1,timelimit_screen,1001.1999999999971,,,0,,,,,1,,2,recog-trial,tesdar.mp3,tesdor.mp3,1,tesdar,tesdor
24,1765674299561,14/12/2025 01:04:59,1765674299477,-5,13/12/2025 20:04:59,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,13,4,1,opt1,Zone1,content_audio,1611.300000000745,,,0,,,,,,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
25,1765674301164,14/12/2025 01:05:01,1765674301079,-5,13/12/2025 20:05:01,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,13,4,2,opt2,Zone1,content_audio,1595.199999999255,,,0,,,,,,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
26,1765674302696,14/12/2025 01:05:02,1765674302608,-5,13/12/2025 20:05:02,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,13,4,3,response,Zone1,response_keyboard,1522.0999999996275,,1,1,1,,,,,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
27,1765674303684,14/12/2025 01:05:03,1765674303597,-5,13/12/2025 20:05:03,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,13,4,4,ITI,Zone1,timelimit_screen,1000.5000000000073,,,0,,,,,1,,2,recog-trial,rafar.mp3,rafer.mp3,1,rafar,rafer
28,1765674305324,14/12/2025 01:05:05,1765674305236,-5,13/12/2025 20:05:05,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,18,5,1,opt1,Zone1,content_audio,1620.7999999988824,,,0,,,,,,,2,recog-trial,vorgil.mp3,vorgal.mp3,2,vorgal,vorgil
29,1765674306998,14/12/2025 01:05:06,1765674306922,-5,13/12/2025 20:05:06,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,18,5,2,opt2,Zone1,content_audio,1680.5,,,0,,,,,,,2,recog-trial,vorgil.mp3,vorgal.mp3,2,vorgal,vorgil
30,1765674307885,14/12/2025 01:05:07,1765674307798,-5,13/12/2025 20:05:07,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,18,5,3,response,Zone1,response_keyboard,867.5,,2,1,1,,,,,,2,recog-trial,vorgil.mp3,vorgal.mp3,2,vorgal,vorgil
31,1765674308856,14/12/2025 01:05:08,1765674308782,-5,13/12/2025 20:05:08,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,18,5,4,ITI,Zone1,timelimit_screen,1001.5999999999913,,,0,,,,,1,,2,recog-trial,vorgil.mp3,vorgal.mp3,2,vorgal,vorgil
32,1765674310468,14/12/2025 01:05:10,1765674310382,-5,13/12/2025 20:05:10,250842,10,task-2sj4,,51389437,6644cd2538b07b2b6aaa4376,14743129,,complete,,693e0bffdcf0df30f3f57b8c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 143.0.0.0,1280x800,1280x575,day1done,,,Form Recognition (2AFC),4,day1done,attention_pass,audio-Success,,,A,,,,,eligible,formRecog_all,formRecog_all,7,6,1,opt1,Zone1,content_audio,1581.199999999255,,,0,,,,,,,2,recog-trial,femod.mp3,femad.mp3,1,femod,femad
