Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,compQ,compQleft,compQright,compQans,picture,audio
23,1765581910880,12/12/2025 23:25:10,1765581909493,-5,12/12/2025 18:25:09,250842,10,task-nvib,,51378749,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,21,3,1,Screen 1,advancementZone,response_button_text,3176.9000000003725,,Green,1,1,,,,,,1,comprehensionQs,What colour were the main characters?,Green,Yellow,Green,,
24,1765581914138,12/12/2025 23:25:14,1765581912767,-5,12/12/2025 18:25:12,250842,10,task-nvib,,51378749,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,20,4,1,Screen 1,advancementZone,response_button_text,3262.5999999996275,,Krista,1,1,,,,,,1,comprehensionQs,What was the girl character called?,Krista,Crystal,Krista,,
25,1765581914274,12/12/2025 23:25:14,1765581912769,-5,12/12/2025 18:25:12,250842,10,task-nvib,,51378749,58a1fe40ea3d11000170d9b9,14743152,,complete,,693e233d65809c0b4a0d6be1,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1200,1920x1077,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,,,END TASK,,,,,485848,,,,,,,,,,,,,,,,,
1,1765582345964,12/12/2025 23:32:25,1765582345801,-6,12/12/2025 17:32:25,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,,
2,1765582347718,12/12/2025 23:32:27,1765582347582,-6,12/12/2025 17:32:27,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,1,1,1,Screen 2,advancementZone,continue_button,1769.1000000238419,,,0,,,,,,,,instructions,,,,,,
3,1765582359373,12/12/2025 23:32:39,1765582359258,-6,12/12/2025 17:32:39,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,1,1,2,Screen 1,advancementZone,continue_button,11673.5,,,0,,,,,,,,instructions,,,,,,
4,1765582377113,12/12/2025 23:32:57,1765582376991,-6,12/12/2025 17:32:56,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,2,1,1,Screen 1,advancementZone,continue_button,17723.600000023842,,,0,,,,,,,,storyTitle,,,,,Title.JPG,
5,1765582406572,12/12/2025 23:33:26,1765582406450,-6,12/12/2025 17:33:26,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,3,1,1,Screen 1,storyAudio,content_audio,29451.799999952316,,,0,,,,,,,,storyScreens,,,,,Scene1.JPG,CB_P1.mp3
6,1765582437656,12/12/2025 23:33:57,1765582437533,-6,12/12/2025 17:33:57,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,4,2,1,Screen 1,storyAudio,content_audio,31072.399999976158,,,0,,,,,,,,storyScreens,,,,,Scene2.JPG,CB_P2.mp3
7,1765582485300,12/12/2025 23:34:45,1765582485190,-6,12/12/2025 17:34:45,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,5,3,1,Screen 1,storyAudio,content_audio,47646.199999928474,,,0,,,,,,,,storyScreens,,,,,Scene3.JPG,CB_P3.mp3
8,1765582530857,12/12/2025 23:35:30,1765582530738,-6,12/12/2025 17:35:30,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,6,4,1,Screen 1,storyAudio,content_audio,45542.700000047684,,,0,,,,,,,,storyScreens,,,,,Scene4.JPG,CB_P4.mp3
9,1765582562931,12/12/2025 23:36:02,1765582562823,-6,12/12/2025 17:36:02,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,7,5,1,Screen 1,storyAudio,content_audio,32073.399999976158,,,0,,,,,,,,storyScreens,,,,,Scene5.JPG,CB_P5.mp3
10,1765582613561,12/12/2025 23:36:53,1765582613447,-6,12/12/2025 17:36:53,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,8,6,1,Screen 1,storyAudio,content_audio,50612.10000002384,,,0,,,,,,,,storyScreens,,,,,Scene6.JPG,CB_P6.mp3
11,1765582641053,12/12/2025 23:37:21,1765582640946,-6,12/12/2025 17:37:20,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,9,7,1,Screen 1,storyAudio,content_audio,27486.600000023842,,,0,,,,,,,,storyScreens,,,,,Scene7.JPG,CB_P7.mp3
12,1765582673553,12/12/2025 23:37:53,1765582673437,-6,12/12/2025 17:37:53,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,10,8,1,Screen 1,storyAudio,content_audio,32481.299999952316,,,0,,,,,,,,storyScreens,,,,,Scene8.JPG,CB_P8.mp3
13,1765582720874,12/12/2025 23:38:40,1765582720754,-6,12/12/2025 17:38:40,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,11,9,1,Screen 1,storyAudio,content_audio,47310,,,0,,,,,,,,storyScreens,,,,,Scene9.JPG,CB_P9.mp3
14,1765582735198,12/12/2025 23:38:55,1765582735090,-6,12/12/2025 17:38:55,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,12,10,1,Screen 1,storyAudio,content_audio,14325.199999928474,,,0,,,,,,,,storyScreens,,,,,Scene10.JPG,CB_P10.mp3
15,1765582747426,12/12/2025 23:39:07,1765582747293,-6,12/12/2025 17:39:07,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,13,11,1,Screen 1,storyAudio,content_audio,12192.600000023842,,,0,,,,,,,,storyScreens,,,,,Scene11.JPG,CB_P11.mp3
16,1765582759018,12/12/2025 23:39:19,1765582758898,-6,12/12/2025 17:39:18,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,14,12,1,Screen 1,storyAudio,content_audio,11594,,,0,,,,,,,,storyScreens,,,,,Scene12.JPG,CB_P12.mp3
17,1765582770917,12/12/2025 23:39:30,1765582770802,-6,12/12/2025 17:39:30,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,15,13,1,Screen 1,storyAudio,content_audio,11894.199999928474,,,0,,,,,,,,storyScreens,,,,,Scene13.JPG,CB_P13.mp3
18,1765582791679,12/12/2025 23:39:51,1765582791582,-6,12/12/2025 17:39:51,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,16,14,1,Screen 1,storyAudio,content_audio,20769.399999976158,,,0,,,,,,,,storyScreens,,,,,Scene14.JPG,CB_P14.mp3
19,1765582807940,12/12/2025 23:40:07,1765582807773,-6,12/12/2025 17:40:07,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,17,15,1,Screen 1,storyAudio,content_audio,16180.600000023842,,,0,,,,,,,,storyScreens,,,,,Scene15.JPG,CB_P15.mp3
20,1765582937390,12/12/2025 23:42:17,1765582937275,-6,12/12/2025 17:42:17,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,18,1,1,Screen 1,advancementZone,continue_button,129490.80000007153,,,0,,,,,,,,comprehensionInstructions,,,,,,
21,1765582941785,12/12/2025 23:42:21,1765582941676,-6,12/12/2025 17:42:21,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,20,1,1,Screen 1,advancementZone,response_button_text,4388.399999976158,,Krista,1,1,,,,,,1,comprehensionQs,What was the girl character called?,Krista,Crystal,Krista,,
22,1765582943207,12/12/2025 23:42:23,1765582943092,-6,12/12/2025 17:42:23,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,19,2,1,Screen 1,Zone1,response_button_text,1408.3999999761581,,Archie,1,1,,,,,,1,comprehensionQs,What was the boy character called?,Andy,Archie,Archie,,
23,1765582944994,12/12/2025 23:42:24,1765582944879,-6,12/12/2025 17:42:24,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,22,3,1,Screen 1,Zone1,response_button_text,1779.5,,Intergalactic Zoo,1,1,,,,,,1,comprehensionQs,Where did they go?,Intergalactic Fairground,Intergalactic Zoo,Intergalactic Zoo,,
24,1765582959017,12/12/2025 23:42:39,1765582958909,-6,12/12/2025 17:42:38,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,21,4,1,Screen 1,advancementZone,response_button_text,14023.300000071526,,Green,1,1,,,,,,1,comprehensionQs,What colour were the main characters?,Green,Yellow,Green,,
25,1765582959162,12/12/2025 23:42:39,1765582958915,-6,12/12/2025 17:42:38,250842,10,task-nvib,,51378896,6917346c854863a0b4e98872,14743176,,complete,,693ca528b55d6a5375917639,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1512x982,1512x827,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,,,END TASK,,,,,613114,,,,,,,,,,,,,,,,,
1,1765584903615,13/12/2025 00:15:03,1765584903406,-5,12/12/2025 19:15:03,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,,
2,1765584906471,13/12/2025 00:15:06,1765584906312,-5,12/12/2025 19:15:06,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,1,1,1,Screen 2,advancementZone,continue_button,2896.699999988079,,,0,,,,,,,,instructions,,,,,,
3,1765584920417,13/12/2025 00:15:20,1765584920275,-5,12/12/2025 19:15:20,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,1,1,2,Screen 1,advancementZone,continue_button,13956.5,,,0,,,,,,,,instructions,,,,,,
4,1765584926975,13/12/2025 00:15:26,1765584926800,-5,12/12/2025 19:15:26,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,2,1,1,Screen 1,advancementZone,continue_button,6519.199999988079,,,0,,,,,,,,storyTitle,,,,,Title.JPG,
5,1765584956426,13/12/2025 00:15:56,1765584956290,-5,12/12/2025 19:15:56,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,3,1,1,Screen 1,storyAudio,content_audio,29482.19999998808,,,0,,,,,,,,storyScreens,,,,,Scene1.JPG,CB_P1.mp3
6,1765584987543,13/12/2025 00:16:27,1765584987403,-5,12/12/2025 19:16:27,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,4,2,1,Screen 1,storyAudio,content_audio,31104.899999976158,,,0,,,,,,,,storyScreens,,,,,Scene2.JPG,CB_P2.mp3
7,1765585035260,13/12/2025 00:17:15,1765585035097,-5,12/12/2025 19:17:15,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,5,3,1,Screen 1,storyAudio,content_audio,47685.799999952316,,,0,,,,,,,,storyScreens,,,,,Scene3.JPG,CB_P3.mp3
8,1765585080839,13/12/2025 00:18:00,1765585080678,-5,12/12/2025 19:18:00,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,6,4,1,Screen 1,storyAudio,content_audio,45574.19999998808,,,0,,,,,,,,storyScreens,,,,,Scene4.JPG,CB_P4.mp3
9,1765585112940,13/12/2025 00:18:32,1765585112768,-5,12/12/2025 19:18:32,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,7,5,1,Screen 1,storyAudio,content_audio,32080.599999964237,,,0,,,,,,,,storyScreens,,,,,Scene5.JPG,CB_P5.mp3
10,1765585163572,13/12/2025 00:19:23,1765585163410,-5,12/12/2025 19:19:23,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,8,6,1,Screen 1,storyAudio,content_audio,50634.5,,,0,,,,,,,,storyScreens,,,,,Scene6.JPG,CB_P6.mp3
11,1765585191106,13/12/2025 00:19:51,1765585190948,-5,12/12/2025 19:19:50,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,9,7,1,Screen 1,storyAudio,content_audio,27531.19999998808,,,0,,,,,,,,storyScreens,,,,,Scene7.JPG,CB_P7.mp3
12,1765585223586,13/12/2025 00:20:23,1765585223433,-5,12/12/2025 19:20:23,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,10,8,1,Screen 1,storyAudio,content_audio,32476.80000001192,,,0,,,,,,,,storyScreens,,,,,Scene8.JPG,CB_P8.mp3
13,1765585270909,13/12/2025 00:21:10,1765585270754,-5,12/12/2025 19:21:10,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,11,9,1,Screen 1,storyAudio,content_audio,47315.39999997616,,,0,,,,,,,,storyScreens,,,,,Scene9.JPG,CB_P9.mp3
14,1765585285291,13/12/2025 00:21:25,1765585285126,-5,12/12/2025 19:21:25,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,12,10,1,Screen 1,storyAudio,content_audio,14364.5,,,0,,,,,,,,storyScreens,,,,,Scene10.JPG,CB_P10.mp3
15,1765585297500,13/12/2025 00:21:37,1765585297340,-5,12/12/2025 19:21:37,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,13,11,1,Screen 1,storyAudio,content_audio,12206.699999988079,,,0,,,,,,,,storyScreens,,,,,Scene11.JPG,CB_P11.mp3
16,1765585309098,13/12/2025 00:21:49,1765585308944,-5,12/12/2025 19:21:48,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,14,12,1,Screen 1,storyAudio,content_audio,11601.600000023842,,,0,,,,,,,,storyScreens,,,,,Scene12.JPG,CB_P12.mp3
17,1765585321038,13/12/2025 00:22:01,1765585320876,-5,12/12/2025 19:22:00,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,15,13,1,Screen 1,storyAudio,content_audio,11928.800000011921,,,0,,,,,,,,storyScreens,,,,,Scene13.JPG,CB_P13.mp3
18,1765585342324,13/12/2025 00:22:22,1765585341655,-5,12/12/2025 19:22:21,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,16,14,1,Screen 1,storyAudio,content_audio,20773,,,0,,,,,,,,storyScreens,,,,,Scene14.JPG,CB_P14.mp3
19,1765585358039,13/12/2025 00:22:38,1765585357863,-5,12/12/2025 19:22:37,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,17,15,1,Screen 1,storyAudio,content_audio,16200,,,0,,,,,,,,storyScreens,,,,,Scene15.JPG,CB_P15.mp3
20,1765585362444,13/12/2025 00:22:42,1765585362267,-5,12/12/2025 19:22:42,250842,10,task-nvib,,51379205,670420d4f05d7af4f85651e4,14743257,,complete,,693caf625f0c8949d9f1162b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 142.0.0.0,1728x1117,1728x873,day1done,,,Exposure: Story (no orth),6,,,audio-Success,,,B,attention_pass,,day1done,,eligible,story_B_picOnly,story_B_picOnly,18,1,1,Screen 1,advancementZone,continue_button,4397,,,0,,,,,,,,comprehensionInstructions,,,,,,
