Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,audio_cue,item,written_cue
107,1765582228639,12/12/2025 23:30:28,1765582228527,-6,12/12/2025 17:30:28,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,12,11,3,Screen 2,advancementZone,audio_recording,3498.7000000178814,,STOPPED RECORDING,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
108,1765582228639,12/12/2025 23:30:28,1765582228528,-6,12/12/2025 17:30:28,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,12,11,3,Screen 2,advancementZone,audio_recording,3499.4000000059605,,TRANSCODING START,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
109,1765582229238,12/12/2025 23:30:29,1765582229222,-6,12/12/2025 17:30:29,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,12,11,3,Screen 2,advancementZone,audio_recording,236.69999998807907,,TRANSCODING FINISH,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
110,1765582229382,12/12/2025 23:30:29,1765582229227,-6,12/12/2025 17:30:29,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,12,11,3,Screen 2,advancementZone,audio_recording,241.19999998807907,,250842-10-14743144-task-ieex-51378872-parung-12-3.mp3,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
111,1765582229382,12/12/2025 23:30:29,1765582229227,-6,12/12/2025 17:30:29,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,12,11,3,Screen 2,advancementZone,audio_recording,241.69999998807907,,https://app.gorilla.sc/uploads/schedule/51378872?filename=parung-12-3.mp3,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
112,1765582230481,12/12/2025 23:30:30,1765582230466,-6,12/12/2025 17:30:30,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,4,12,1,Screen 3,Zone1,timelimit_screen,1498.8000000000175,,,0,,,,,1,,1,stemComp,vo.mp3,vorgal,VO____
113,1765582232043,12/12/2025 23:30:32,1765582232021,-6,12/12/2025 17:30:32,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,4,12,2,Screen 1,audioCue,content_audio,1547.699999988079,,,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
114,1765582232157,12/12/2025 23:30:32,1765582232074,-6,12/12/2025 17:30:32,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,4,12,3,Screen 2,advancementZone,audio_recording,44.69999998807907,,STARTED RECORDING,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
115,1765582236176,12/12/2025 23:30:36,1765582236158,-6,12/12/2025 17:30:36,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,4,12,3,Screen 2,Zone1,continue_button,4127,,,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
116,1765582236320,12/12/2025 23:30:36,1765582236187,-6,12/12/2025 17:30:36,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,4,12,3,Screen 2,advancementZone,audio_recording,4159.0999999940395,,STOPPED RECORDING,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
117,1765582236320,12/12/2025 23:30:36,1765582236188,-6,12/12/2025 17:30:36,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,4,12,3,Screen 2,advancementZone,audio_recording,4160.0999999940395,,TRANSCODING START,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
118,1765582236970,12/12/2025 23:30:36,1765582236946,-6,12/12/2025 17:30:36,250842,10,task-ieex,,51378872,66eb98fcc46d14f31c30e799,14743144,,complete,,693df911658c0377862c6fe4,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1587x893,1588x732,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,4,12,3,Screen 2,advancementZone,audio_recording,288.30000001192093,,TRANSCODING FINISH,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
