Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,audio_cue,item,written_cue
67,1765582576151,12/12/2025 23:36:16,1765582576689,-5,12/12/2025 18:36:16,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,14,7,1,Screen 3,Zone1,timelimit_screen,1500,,,0,,,,,1,,1,stemComp,mo.mp3,mowel,MO___
68,1765582577710,12/12/2025 23:36:17,1765582578238,-5,12/12/2025 18:36:18,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,14,7,2,Screen 1,audioCue,content_audio,1547.7999999821186,,,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
69,1765582577863,12/12/2025 23:36:17,1765582578256,-5,12/12/2025 18:36:18,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,14,7,3,Screen 2,advancementZone,audio_recording,15.900000005960464,,STARTED RECORDING,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
70,1765582582734,12/12/2025 23:36:22,1765582583256,-5,12/12/2025 18:36:23,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,14,7,3,Screen 2,Zone1,continue_button,5015.299999982119,,,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
71,1765582582873,12/12/2025 23:36:22,1765582583264,-5,12/12/2025 18:36:23,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,14,7,3,Screen 2,advancementZone,audio_recording,5024.5999999940395,,STOPPED RECORDING,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
72,1765582582873,12/12/2025 23:36:22,1765582583265,-5,12/12/2025 18:36:23,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,14,7,3,Screen 2,advancementZone,audio_recording,5024.9000000059605,,TRANSCODING START,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
73,1765582583076,12/12/2025 23:36:23,1765582583603,-5,12/12/2025 18:36:23,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,14,7,3,Screen 2,advancementZone,audio_recording,5363.299999982119,,TRANSCODING FINISH,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
74,1765582583201,12/12/2025 23:36:23,1765582583604,-5,12/12/2025 18:36:23,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,14,7,3,Screen 2,advancementZone,audio_recording,5364.0999999940395,,250842-10-14743172-task-qyn5-51378910-mowel-8-3.mp3,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
75,1765582583201,12/12/2025 23:36:23,1765582583604,-5,12/12/2025 18:36:23,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,14,7,3,Screen 2,advancementZone,audio_recording,5364.0999999940395,,https://app.gorilla.sc/uploads/schedule/51378910?filename=mowel-8-3.mp3,0,,,,,,,1,stemComp,mo.mp3,mowel,MO___
76,1765582584724,12/12/2025 23:36:24,1765582585253,-5,12/12/2025 18:36:25,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,7,8,1,Screen 3,Zone1,timelimit_screen,1500,,,0,,,,,1,,1,stemComp,so.mp3,solly,SO___
77,1765582586314,12/12/2025 23:36:26,1765582586819,-5,12/12/2025 18:36:26,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,7,8,2,Screen 1,audioCue,content_audio,1564.2999999821186,,,0,,,,,,,1,stemComp,so.mp3,solly,SO___
78,1765582586466,12/12/2025 23:36:26,1765582586836,-5,12/12/2025 18:36:26,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,7,8,3,Screen 2,advancementZone,audio_recording,15,,STARTED RECORDING,0,,,,,,,1,stemComp,so.mp3,solly,SO___
79,1765582592419,12/12/2025 23:36:32,1765582592955,-5,12/12/2025 18:36:32,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,7,8,3,Screen 2,Zone1,continue_button,6133.0999999940395,,,0,,,,,,,1,stemComp,so.mp3,solly,SO___
80,1765582592560,12/12/2025 23:36:32,1765582592964,-5,12/12/2025 18:36:32,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,7,8,3,Screen 2,advancementZone,audio_recording,6142.800000011921,,STOPPED RECORDING,0,,,,,,,1,stemComp,so.mp3,solly,SO___
81,1765582592560,12/12/2025 23:36:32,1765582592964,-5,12/12/2025 18:36:32,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,7,8,3,Screen 2,advancementZone,audio_recording,6143.0999999940395,,TRANSCODING START,0,,,,,,,1,stemComp,so.mp3,solly,SO___
82,1765582592789,12/12/2025 23:36:32,1765582593323,-5,12/12/2025 18:36:33,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,7,8,3,Screen 2,advancementZone,audio_recording,6502.300000011921,,TRANSCODING FINISH,0,,,,,,,1,stemComp,so.mp3,solly,SO___
83,1765582592947,12/12/2025 23:36:32,1765582593325,-5,12/12/2025 18:36:33,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,7,8,3,Screen 2,advancementZone,audio_recording,6503.800000011921,,250842-10-14743172-task-qyn5-51378910-solly-9-3.mp3,0,,,,,,,1,stemComp,so.mp3,solly,SO___
84,1765582592947,12/12/2025 23:36:32,1765582593325,-5,12/12/2025 18:36:33,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,7,8,3,Screen 2,advancementZone,audio_recording,6503.800000011921,,https://app.gorilla.sc/uploads/schedule/51378910?filename=solly-9-3.mp3,0,,,,,,,1,stemComp,so.mp3,solly,SO___
85,1765582594421,12/12/2025 23:36:34,1765582594953,-5,12/12/2025 18:36:34,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,12,9,1,Screen 3,Zone1,timelimit_screen,1500,,,0,,,,,1,,1,stemComp,pa.mp3,parung,PA____
86,1765582596004,12/12/2025 23:36:36,1765582596519,-5,12/12/2025 18:36:36,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,12,9,2,Screen 1,audioCue,content_audio,1563.7999999821186,,,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
87,1765582596114,12/12/2025 23:36:36,1765582596535,-5,12/12/2025 18:36:36,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,12,9,3,Screen 2,advancementZone,audio_recording,14.899999976158142,,STARTED RECORDING,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
88,1765582599820,12/12/2025 23:36:39,1765582600328,-5,12/12/2025 18:36:40,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,12,9,3,Screen 2,Zone1,continue_button,3807.199999988079,,,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
89,1765582599944,12/12/2025 23:36:39,1765582600336,-5,12/12/2025 18:36:40,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,12,9,3,Screen 2,advancementZone,audio_recording,3815.399999976158,,STOPPED RECORDING,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
90,1765582599944,12/12/2025 23:36:39,1765582600336,-5,12/12/2025 18:36:40,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,12,9,3,Screen 2,advancementZone,audio_recording,3815.5999999940395,,TRANSCODING START,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
91,1765582600144,12/12/2025 23:36:40,1765582600676,-5,12/12/2025 18:36:40,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,12,9,3,Screen 2,advancementZone,audio_recording,4155.399999976158,,TRANSCODING FINISH,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
92,1765582600274,12/12/2025 23:36:40,1765582600677,-5,12/12/2025 18:36:40,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,12,9,3,Screen 2,advancementZone,audio_recording,4156.299999982119,,250842-10-14743172-task-qyn5-51378910-parung-10-3.mp3,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
93,1765582600274,12/12/2025 23:36:40,1765582600677,-5,12/12/2025 18:36:40,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,12,9,3,Screen 2,advancementZone,audio_recording,4156.399999976158,,https://app.gorilla.sc/uploads/schedule/51378910?filename=parung-10-3.mp3,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
94,1765582601810,12/12/2025 23:36:41,1765582602326,-5,12/12/2025 18:36:42,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,3,10,1,Screen 3,Zone1,timelimit_screen,1500,,,0,,,,,1,,1,stemComp,wa.mp3,wabon,WA___
95,1765582603360,12/12/2025 23:36:43,1765582603879,-5,12/12/2025 18:36:43,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,3,10,2,Screen 1,audioCue,content_audio,1552.300000011921,,,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
96,1765582603496,12/12/2025 23:36:43,1765582603897,-5,12/12/2025 18:36:43,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,3,10,3,Screen 2,advancementZone,audio_recording,16,,STARTED RECORDING,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
97,1765582605422,12/12/2025 23:36:45,1765582605941,-5,12/12/2025 18:36:45,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,3,10,3,Screen 2,Zone1,continue_button,2059.4000000059605,,,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
98,1765582605562,12/12/2025 23:36:45,1765582605948,-5,12/12/2025 18:36:45,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,3,10,3,Screen 2,advancementZone,audio_recording,2067.2000000178814,,STOPPED RECORDING,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
99,1765582605562,12/12/2025 23:36:45,1765582605949,-5,12/12/2025 18:36:45,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,3,10,3,Screen 2,advancementZone,audio_recording,2067.5,,TRANSCODING START,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
100,1765582605730,12/12/2025 23:36:45,1765582606246,-5,12/12/2025 18:36:46,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,3,10,3,Screen 2,advancementZone,audio_recording,2365.300000011921,,TRANSCODING FINISH,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
101,1765582605854,12/12/2025 23:36:45,1765582606247,-5,12/12/2025 18:36:46,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,3,10,3,Screen 2,advancementZone,audio_recording,2366.4000000059605,,250842-10-14743172-task-qyn5-51378910-wabon-11-3.mp3,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
102,1765582605854,12/12/2025 23:36:45,1765582606248,-5,12/12/2025 18:36:46,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,3,10,3,Screen 2,advancementZone,audio_recording,2366.5,,https://app.gorilla.sc/uploads/schedule/51378910?filename=wabon-11-3.mp3,0,,,,,,,1,stemComp,wa.mp3,wabon,WA___
103,1765582607445,12/12/2025 23:36:47,1765582607940,-5,12/12/2025 18:36:47,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,5,11,1,Screen 3,Zone1,timelimit_screen,1500.1000000000058,,,0,,,,,1,,1,stemComp,te.mp3,tesdar,TE____
104,1765582608986,12/12/2025 23:36:48,1765582609499,-5,12/12/2025 18:36:49,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,5,11,2,Screen 1,audioCue,content_audio,1557.800000011921,,,0,,,,,,,1,stemComp,te.mp3,tesdar,TE____
105,1765582609126,12/12/2025 23:36:49,1765582609516,-5,12/12/2025 18:36:49,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,5,11,3,Screen 2,advancementZone,audio_recording,15.400000005960464,,STARTED RECORDING,0,,,,,,,1,stemComp,te.mp3,tesdar,TE____
106,1765582611480,12/12/2025 23:36:51,1765582611997,-5,12/12/2025 18:36:51,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,5,11,3,Screen 2,Zone1,continue_button,2495.300000011921,,,0,,,,,,,1,stemComp,te.mp3,tesdar,TE____
107,1765582611633,12/12/2025 23:36:51,1765582612004,-5,12/12/2025 18:36:52,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,5,11,3,Screen 2,advancementZone,audio_recording,2503,,STOPPED RECORDING,0,,,,,,,1,stemComp,te.mp3,tesdar,TE____
108,1765582611633,12/12/2025 23:36:51,1765582612004,-5,12/12/2025 18:36:52,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,5,11,3,Screen 2,advancementZone,audio_recording,2503.2000000178814,,TRANSCODING START,0,,,,,,,1,stemComp,te.mp3,tesdar,TE____
109,1765582611769,12/12/2025 23:36:51,1765582612296,-5,12/12/2025 18:36:52,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,5,11,3,Screen 2,advancementZone,audio_recording,2795.300000011921,,TRANSCODING FINISH,0,,,,,,,1,stemComp,te.mp3,tesdar,TE____
110,1765582611893,12/12/2025 23:36:51,1765582612297,-5,12/12/2025 18:36:52,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,5,11,3,Screen 2,advancementZone,audio_recording,2796.0999999940395,,250842-10-14743172-task-qyn5-51378910-tesdar-12-3.mp3,0,,,,,,,1,stemComp,te.mp3,tesdar,TE____
111,1765582611893,12/12/2025 23:36:51,1765582612297,-5,12/12/2025 18:36:52,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,5,11,3,Screen 2,advancementZone,audio_recording,2796.2000000178814,,https://app.gorilla.sc/uploads/schedule/51378910?filename=tesdar-12-3.mp3,0,,,,,,,1,stemComp,te.mp3,tesdar,TE____
112,1765582613468,12/12/2025 23:36:53,1765582613995,-5,12/12/2025 18:36:53,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,13,12,1,Screen 3,Zone1,timelimit_screen,1500,,,0,,,,,1,,1,stemComp,nu.mp3,nusty,NU____
113,1765582615032,12/12/2025 23:36:55,1765582615539,-5,12/12/2025 18:36:55,250842,10,task-qyn5,,51378910,60fda57e0916dfe2157c9b00,14743172,,complete,,693ca4739a4ba907fe586d16,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,2560x1440,2552x1320,day1done,,,Stem completion (no orth),8,day1done,attention_pass,audio-Success,,,A,,,,,eligible,stemCompletion_all,stemCompletion_all,13,12,2,Screen 1,audioCue,content_audio,1542.4000000059605,,,0,,,,,,,1,stemComp,nu.mp3,nusty,NU____
